ParentSKU,Site Id,Year,Month,Category Name ID,Unit,Qty,Price,Net Sales calculated,Cash Discount,Amount to Customer,MRP,Pack Size,Pack Unit Id,State,Zone,Master Category,Size,Rank,Date
F0206,KOCHI,2018,1,7,NO,99.0,304,29004,0,29004,450.0,40.0,ML,DL,SOUTH,0,50ml,46,2018-01-01
F0206,KOCHI,2018,2,7,NO,52.0,279,14654,0,14654,450.0,40.0,ML,DL,SOUTH,0,50ml,46,2018-02-01
F0206,KOCHI,2018,3,7,NO,31.0,271,9026,0,9026,450.0,40.0,ML,DL,SOUTH,0,50ml,46,2018-03-01
F0206,KOCHI,2018,4,7,NO,66.0,298,18972,0,18972,450.0,40.0,ML,DL,SOUTH,0,50ml,46,2018-04-01
F0206,KOCHI,2018,5,7,NO,58.0,300,16601,0,16601,450.0,40.0,ML,DL,SOUTH,0,50ml,46,2018-05-01
F0206,KOCHI,2018,6,7,NO,3.0,307,921,0,921,450.0,40.0,ML,DL,SOUTH,0,50ml,46,2018-06-01
F0206,KOCHI,2018,7,7,NO,66.0,302,19004,0,19004,450.0,40.0,ML,DL,SOUTH,0,50ml,46,2018-07-01
F0206,KOCHI,2018,8,7,NO,19.0,307,5528,0,5528,450.0,40.0,ML,DL,SOUTH,0,50ml,46,2018-08-01
F0206,KOCHI,2018,9,7,NO,15.0,283,4159,0,4159,450.0,40.0,ML,DL,SOUTH,0,50ml,46,2018-09-01
F0206,KOCHI,2018,10,7,NO,46.0,307,13207,0,13207,450.0,40.0,ML,DL,SOUTH,0,50ml,46,2018-10-01
F0206,KOCHI,2018,11,7,NO,19.0,307,5527,0,5527,450.0,40.0,ML,DL,SOUTH,0,50ml,46,2018-11-01
F0206,KOCHI,2018,12,7,NO,12.0,307,3684,0,3684,450.0,40.0,ML,DL,SOUTH,0,50ml,46,2018-12-01
F0206,KOCHI,2019,1,7,NO,57.0,271,16633,0,16633,450.0,40.0,ML,DL,SOUTH,0,50ml,46,2019-01-01
F0206,KOCHI,2019,2,7,NO,1.0,236,236,0,236,450.0,40.0,ML,DL,SOUTH,0,50ml,46,2019-02-01
F0206,KOCHI,2019,3,7,NO,3.0,307,921,0,921,450.0,40.0,ML,DL,SOUTH,0,50ml,46,2019-03-01
F0206,KOCHI,2019,4,7,NO,31.0,307,9212,0,9212,450.0,40.0,ML,DL,SOUTH,0,50ml,46,2019-04-01
F0206,KOCHI,2019,5,7,NO,10.0,287,2955,0,2955,450.0,40.0,ML,DL,SOUTH,0,50ml,46,2019-05-01
F0206,KOCHI,2019,6,7,NO,20.0,316,6188,0,6188,475.0,40.0,ML,DL,SOUTH,0,50ml,46,2019-06-01
F0206,KOCHI,2019,7,7,NO,29.0,314,8989,0,8989,475.0,40.0,ML,DL,SOUTH,0,50ml,46,2019-07-01
F0206,KOCHI,2019,8,7,NO,24.0,324,7468,0,7468,475.0,40.0,ML,DL,SOUTH,0,50ml,46,2019-08-01
F0206,KOCHI,2019,9,7,NO,36.0,324,11202,0,11202,475.0,40.0,ML,DL,SOUTH,0,50ml,46,2019-09-01
F0206,KOCHI,2019,10,7,NO,40.0,324,11669,0,11669,475.0,40.0,ML,DL,SOUTH,0,50ml,46,2019-10-01
F0206,KOCHI,2019,11,7,NO,22.0,324,6482,0,6482,475.0,40.0,ML,DL,SOUTH,0,50ml,46,2019-11-01
F0206,KOCHI,2020,1,7,NO,40.0,324,11669,0,11669,475.0,40.0,ML,DL,SOUTH,0,50ml,46,2020-01-01
F0206,KOLKATA,2017,4,7,NO,205.0,305,63443,0,72642,446.78571428571405,40.0,ML,DL,EAST,0,50ml,46,2017-04-01
F0206,KOLKATA2,2017,5,7,NO,3.0,286,860,0,985,450.0,40.0,ML,DL,EAST,0,50ml,46,2017-05-01
F0206,KOLKATA2,2017,6,7,NO,834.0,303,245264,0,280828,450.0,40.0,ML,DL,EAST,0,50ml,46,2017-06-01
F0206,KOLKATA2,2017,7,7,NO,350.0,256,88655,0,88655,450.0,40.0,ML,DL,EAST,0,50ml,46,2017-07-01
F0206,KOLKATA2,2017,8,7,NO,499.0,262,129334,0,129334,450.0,40.0,ML,DL,EAST,0,50ml,46,2017-08-01
F0206,KOLKATA2,2017,9,7,NO,606.0,261,159491,0,159491,450.0,40.0,ML,DL,EAST,0,50ml,46,2017-09-01
F0206,KOLKATA2,2017,10,7,NO,382.0,255,96583,0,96583,450.0,40.0,ML,DL,EAST,0,50ml,46,2017-10-01
F0206,KOLKATA2,2017,11,7,NO,353.0,286,98233,0,98233,450.0,40.0,ML,DL,EAST,0,50ml,46,2017-11-01
F0206,KOLKATA2,2017,12,7,NO,266.0,282,74452,0,74452,448.63636363636397,40.0,ML,DL,EAST,0,50ml,46,2017-12-01
F0206,KOLKATA2,2018,1,7,NO,540.0,288,151999,0,151999,450.0,40.0,ML,DL,EAST,0,50ml,46,2018-01-01
F0206,KOLKATA2,2018,2,7,NO,602.0,276,172689,0,172689,450.0,40.0,ML,DL,EAST,0,50ml,46,2018-02-01
F0206,KOLKATA2,2018,3,7,NO,603.0,280,170070,0,170070,450.0,40.0,ML,DL,EAST,0,50ml,46,2018-03-01
F0206,KOLKATA2,2018,4,7,NO,312.0,282,85698,0,85698,450.0,40.0,ML,DL,EAST,0,50ml,46,2018-04-01
F0206,KOLKATA2,2018,5,7,NO,296.0,281,81830,0,81830,450.0,40.0,ML,DL,EAST,0,50ml,46,2018-05-01
F0206,KOLKATA2,2018,6,7,NO,391.0,267,102178,0,102178,450.0,40.0,ML,DL,EAST,0,50ml,46,2018-06-01
F0206,KOLKATA2,2018,7,7,NO,286.0,276,79549,0,79549,450.0,40.0,ML,DL,EAST,0,50ml,46,2018-07-01
F0206,KOLKATA2,2018,8,7,NO,346.0,278,93739,0,93739,450.0,40.0,ML,DL,EAST,0,50ml,46,2018-08-01
F0206,KOLKATA2,2018,9,7,NO,440.0,282,122979,0,122979,450.0,40.0,ML,DL,EAST,0,50ml,46,2018-09-01
F0206,KOLKATA2,2018,10,7,NO,242.0,279,67409,0,67409,450.0,40.0,ML,DL,EAST,0,50ml,46,2018-10-01
F0206,KOLKATA2,2018,12,7,NO,29.0,266,7733,0,7733,450.0,40.0,ML,DL,EAST,0,50ml,46,2018-12-01
F0206,KOLKATA2,2019,1,7,NO,496.0,283,142744,0,142744,450.0,40.0,ML,DL,EAST,0,50ml,46,2019-01-01
F0206,KOLKATA2,2019,2,7,NO,4.0,266,1065,0,1065,450.0,40.0,ML,DL,EAST,0,50ml,46,2019-02-01
F0206,KOLKATA2,2019,3,7,NO,378.0,299,115365,0,115365,475.0,40.0,ML,DL,EAST,0,50ml,46,2019-03-01
F0206,KOLKATA2,2019,4,7,NO,236.0,321,73203,0,73203,475.0,40.0,ML,DL,EAST,0,50ml,46,2019-04-01
F0206,KOLKATA2,2019,5,7,NO,192.0,321,59511,0,59511,475.0,40.0,ML,DL,EAST,0,50ml,46,2019-05-01
F0206,KOLKATA2,2019,6,7,NO,96.0,305,28292,0,28292,475.0,40.0,ML,DL,EAST,0,50ml,46,2019-06-01
F0206,KOLKATA2,2019,7,7,NO,126.0,301,38247,0,38247,475.0,40.0,ML,DL,EAST,0,50ml,46,2019-07-01
F0206,KOLKATA2,2019,8,7,NO,199.0,300,58811,0,58811,475.0,40.0,ML,DL,EAST,0,50ml,46,2019-08-01
F0206,KOLKATA2,2019,9,7,NO,293.0,296,86616,0,86616,475.0,40.0,ML,DL,East,0,50ml,46,2019-09-01
F0206,KOLKATA2,2019,10,7,NO,155.0,289,43608,0,43608,475.0,40.0,ML,DL,East,0,50ml,46,2019-10-01
F0206,KOLKATA2,2019,11,7,NO,218.0,294,61814,0,61814,475.0,40.0,ML,DL,East,0,50ml,46,2019-11-01
F0206,KOLKATA2,2019,12,7,NO,170.0,293,48051,0,48051,475.0,40.0,ML,DL,East,0,50ml,46,2019-12-01
F0206,KOLKATA2,2020,1,7,NO,354.0,299,100500,0,100500,475.0,40.0,ML,DL,East,0,50ml,46,2020-01-01
F0206,KOLKATA2,2020,2,7,NO,172.0,307,48923,0,48923,475.0,40.0,ML,DL,EAST,0,50ml,46,2020-02-01
F0206,LUCKNOW,2017,4,7,NO,179.0,289,51625,0,59110,425.0,40.0,ML,DL,NORTH2,0,50ml,46,2017-04-01
F0206,LUCKNOW,2017,5,7,NO,41.0,287,11657,0,13348,420.0,40.0,ML,DL,NORTH2,0,50ml,46,2017-05-01
F0206,LUCKNOW,2017,6,7,NO,175.0,305,50209,0,57489,450.0,40.0,ML,DL,NORTH2,0,50ml,46,2017-06-01
F0206,LUCKNOW,2017,7,7,NO,48.0,283,12742,0,12742,450.0,40.0,ML,DL,NORTH2,0,50ml,46,2017-07-01
F0206,LUCKNOW,2017,8,7,NO,68.0,275,17224,0,17224,450.0,40.0,ML,DL,NORTH2,0,50ml,46,2017-08-01
F0206,LUCKNOW,2017,9,7,NO,80.0,275,20540,0,20540,450.0,40.0,ML,DL,NORTH2,0,50ml,46,2017-09-01
F0206,LUCKNOW,2017,10,7,NO,78.0,276,19486,0,19486,450.0,40.0,ML,DL,NORTH1,0,50ml,46,2017-10-01
F0206,LUCKNOW,2017,11,7,NO,75.0,296,21166,0,21166,450.0,40.0,ML,DL,NORTH2,0,50ml,46,2017-11-01
F0206,LUCKNOW,2017,12,7,NO,28.0,293,7802,0,7802,450.0,40.0,ML,DL,NORTH2,0,50ml,46,2017-12-01
F0206,LUCKNOW,2018,1,7,NO,94.0,284,26183,0,26183,450.0,40.0,ML,DL,NORTH2,0,50ml,46,2018-01-01
F0206,LUCKNOW,2018,2,7,NO,187.0,287,54240,0,54240,450.0,40.0,ML,DL,NORTH2,0,50ml,46,2018-02-01
F0206,LUCKNOW,2018,3,7,NO,193.0,287,54098,0,54098,450.0,40.0,ML,DL,NORTH2,0,50ml,46,2018-03-01
F0206,LUCKNOW,2018,4,7,NO,77.0,307,21502,0,21502,450.0,40.0,ML,DL,NORTH,0,50ml,46,2018-04-01
F0206,LUCKNOW,2018,5,7,NO,197.0,295,53446,0,53446,450.0,40.0,ML,DL,NORTH,0,50ml,46,2018-05-01
F0206,LUCKNOW,2018,6,7,NO,128.0,281,33713,0,33713,450.0,40.0,ML,DL,NORTH,0,50ml,46,2018-06-01
F0206,LUCKNOW,2018,7,7,NO,162.0,289,43612,0,43612,450.0,40.0,ML,DL,NORTH,0,50ml,46,2018-07-01
F0206,LUCKNOW,2018,8,7,NO,40.0,274,10544,0,10544,450.0,40.0,ML,DL,NORTH,0,50ml,46,2018-08-01
F0206,LUCKNOW,2018,9,7,NO,74.0,271,19712,0,19712,450.0,40.0,ML,DL,NORTH,0,50ml,46,2018-09-01
F0206,LUCKNOW,2018,10,7,NO,14.0,276,3788,0,3788,450.0,40.0,ML,DL,NORTH,0,50ml,46,2018-10-01
F0206,LUCKNOW,2018,11,7,NO,7.0,264,1816,0,1816,450.0,40.0,ML,DL,North,0,50ml,46,2018-11-01
F0206,LUCKNOW,2019,1,7,NO,93.0,295,27161,0,27161,450.0,40.0,ML,DL,NORTH,0,50ml,46,2019-01-01
F0206,LUCKNOW,2019,3,7,NO,79.0,299,24226,0,24226,475.0,40.0,ML,DL,NORTH,0,50ml,46,2019-03-01
F0206,LUCKNOW,2019,4,7,NO,187.0,320,57216,0,57216,475.0,40.0,ML,DL,NORTH,0,50ml,46,2019-04-01
F0206,LUCKNOW,2019,5,7,NO,99.0,298,29352,0,29352,475.0,40.0,ML,DL,NORTH,0,50ml,46,2019-05-01
F0206,LUCKNOW,2019,6,7,NO,80.0,324,24893,0,24893,475.0,40.0,ML,DL,NORTH,0,50ml,46,2019-06-01
F0206,LUCKNOW,2019,7,7,NO,58.0,297,17645,0,17645,475.0,40.0,ML,DL,NORTH,0,50ml,46,2019-07-01
F0206,LUCKNOW,2019,8,7,NO,72.0,319,21937,0,21937,475.0,40.0,ML,DL,North,0,50ml,46,2019-08-01
F0206,LUCKNOW,2019,9,7,NO,60.0,302,18038,0,18038,475.0,40.0,ML,DL,NORTH,0,50ml,46,2019-09-01
F0206,LUCKNOW,2019,10,7,NO,113.0,302,31711,0,31711,475.0,40.0,ML,DL,North,0,50ml,46,2019-10-01
F0206,LUCKNOW,2019,11,7,NO,141.0,303,40031,0,40031,475.0,40.0,ML,DL,North,0,50ml,46,2019-11-01
F0206,LUCKNOW,2019,12,7,NO,158.0,313,44982,0,44982,475.0,40.0,ML,DL,NORTH,0,50ml,46,2019-12-01
F0206,LUCKNOW,2020,1,7,NO,127.0,306,35287,0,35287,475.0,40.0,ML,DL,North,0,50ml,46,2020-01-01
F0206,LUCKNOW,2020,2,7,NO,114.0,308,32416,0,32416,475.0,40.0,ML,DL,North 1,0,50ml,46,2020-02-01
F0206,MOHALI,2017,4,7,NO,24.0,273,6605,6,7570,405.0,40.0,ML,DL,NORTH1,0,50ml,46,2017-04-01
F0206,MOHALI,2017,6,7,NO,332.0,303,95110,20,106866,450.0,40.0,ML,DL,NORTH1,0,50ml,46,2017-06-01
F0206,MOHALI,2017,7,7,NO,125.0,269,31987,0,31987,450.0,40.0,ML,DL,NORTH1,0,50ml,46,2017-07-01
F0206,MOHALI,2017,8,7,NO,165.0,269,41889,0,41889,450.0,40.0,ML,DL,NORTH1,0,50ml,46,2017-08-01
F0206,MOHALI,2017,9,7,NO,46.0,256,11622,0,11622,450.0,40.0,ML,DL,NORTH1,0,50ml,46,2017-09-01
F0206,MOHALI,2017,10,7,NO,233.0,268,59227,0,59227,450.0,40.0,ML,DL,NORTH1,0,50ml,46,2017-10-01
F0206,MOHALI,2017,11,7,NO,230.0,288,62966,0,62966,450.0,40.0,ML,DL,NORTH1,0,50ml,46,2017-11-01
F0206,MOHALI,2017,12,7,NO,9.0,265,2390,0,2390,450.0,40.0,ML,DL,NORTH1,0,50ml,46,2017-12-01
F0206,MOHALI,2018,1,7,NO,182.0,281,49142,0,49142,450.0,40.0,ML,DL,NORTH1,0,50ml,46,2018-01-01
F0206,MOHALI,2018,2,7,NO,315.0,277,88433,0,88433,450.0,40.0,ML,DL,NORTH1,0,50ml,46,2018-02-01
F0206,MOHALI,2018,3,7,NO,427.0,296,121772,0,121772,450.0,40.0,ML,DL,NORTH1,0,50ml,46,2018-03-01
F0206,MOHALI,2018,4,7,NO,83.0,282,22186,0,22186,450.0,40.0,ML,DL,NORTH,0,50ml,46,2018-04-01
F0206,MOHALI,2018,5,7,NO,130.0,291,35401,0,35401,450.0,40.0,ML,DL,NORTH,0,50ml,46,2018-05-01
F0206,MOHALI,2018,6,7,NO,231.0,302,63354,0,63354,450.0,40.0,ML,DL,NORTH,0,50ml,46,2018-06-01
F0206,MOHALI,2018,7,7,NO,150.0,291,40530,0,40530,450.0,40.0,ML,DL,NORTH,0,50ml,46,2018-07-01
F0206,MOHALI,2018,8,7,NO,175.0,295,46774,0,46774,450.0,40.0,ML,DL,NORTH,0,50ml,46,2018-08-01
F0206,MOHALI,2018,9,7,NO,123.0,307,34868,0,34868,450.0,40.0,ML,DL,NORTH,0,50ml,46,2018-09-01
F0206,MOHALI,2018,10,7,NO,162.0,298,43803,0,43803,450.0,40.0,ML,DL,NORTH,0,50ml,46,2018-10-01
F0206,MOHALI,2018,11,7,NO,11.0,287,2878,0,2878,450.0,40.0,ML,DL,NORTH,0,50ml,46,2018-11-01
F0206,MOHALI,2019,1,7,NO,371.0,293,104998,0,104998,450.0,40.0,ML,DL,NORTH,0,50ml,46,2019-01-01
F0206,MOHALI,2019,2,7,NO,121.0,297,34790,0,34790,450.0,40.0,ML,DL,NORTH,0,50ml,46,2019-02-01
F0206,MOHALI,2019,3,7,NO,192.0,310,58811,0,58811,471.428571428571,40.0,ML,DL,NORTH,0,50ml,46,2019-03-01
F0206,MOHALI,2019,4,7,NO,172.0,311,51593,0,51593,464.28571428571405,40.0,ML,DL,North,0,50ml,46,2019-04-01
F0206,MOHALI,2019,5,7,NO,159.0,304,47540,0,47540,475.0,40.0,ML,DL,NORTH,0,50ml,46,2019-05-01
F0206,MOHALI,2019,6,7,NO,18.0,302,5248,0,5248,475.0,40.0,ML,DL,North,0,50ml,46,2019-06-01
F0206,MOHALI,2019,7,7,NO,159.0,308,48304,0,48304,475.0,40.0,ML,DL,NORTH,0,50ml,46,2019-07-01
F0206,MOHALI,2019,8,7,NO,179.0,296,52183,0,52183,468.75,40.0,ML,DL,North,0,50ml,46,2019-08-01
F0206,MOHALI,2019,9,7,NO,108.0,320,33017,0,33017,469.44444444444395,40.0,ML,DL,NORTH,0,50ml,46,2019-09-01
F0206,MOHALI,2019,10,7,NO,91.0,306,25933,0,25933,471.428571428571,40.0,ML,DL,NORTH,0,50ml,46,2019-10-01
F0206,MOHALI,2019,11,7,NO,130.0,309,36277,0,36277,466.666666666667,40.0,ML,DL,North,0,50ml,46,2019-11-01
F0206,MOHALI,2019,12,7,NO,147.0,306,42117,0,42117,407.142857142857,40.0,ML,DL,NORTH,0,50ml,46,2019-12-01
F0206,MOHALI,2020,1,7,NO,54.0,324,15558,0,15558,475.0,40.0,ML,DL,North,0,50ml,46,2020-01-01
F0206,MOHALI,2020,2,7,NO,85.0,324,24634,0,24634,475.0,40.0,ML,DL,North 2,0,50ml,46,2020-02-01
F0206,MUMBAI,2017,4,7,NO,155.0,260,39787,0,45159,405.0,40.0,ML,DL,WEST1,0,50ml,46,2017-04-01
F0206,MUMBAI,2017,5,7,NO,102.0,262,26491,0,30067,414.0,40.0,ML,DL,WEST1,0,50ml,46,2017-05-01
F0206,MUMBAI,2017,6,7,NO,384.0,295,110889,0,125859,446.538461538462,40.0,ML,DL,WEST1,0,50ml,46,2017-06-01
F0206,MUMBAI,2017,7,7,NO,287.0,260,71557,0,71557,450.0,40.0,ML,DL,WEST1,0,50ml,46,2017-07-01
F0206,MUMBAI,2017,8,7,NO,310.0,260,77754,0,77754,450.0,40.0,ML,DL,WEST1,0,50ml,46,2017-08-01
F0206,MUMBAI,2017,9,7,NO,189.0,256,47132,0,47132,450.0,40.0,ML,DL,WEST1,0,50ml,46,2017-09-01
F0206,MUMBAI,2017,10,7,NO,157.0,270,40274,0,40274,450.0,40.0,ML,DL,WEST1,0,50ml,46,2017-10-01
F0206,MUMBAI,2017,11,7,NO,155.0,286,42445,0,42445,450.0,40.0,ML,DL,WEST1,0,50ml,46,2017-11-01
F0206,MUMBAI,2017,12,7,NO,130.0,280,35742,0,35742,450.0,40.0,ML,DL,WEST1,0,50ml,46,2017-12-01
F0206,MUMBAI,2018,1,7,NO,228.0,284,62745,0,62745,450.0,40.0,ML,DL,WEST1,0,50ml,46,2018-01-01
F0206,MUMBAI,2018,2,7,NO,90.0,300,27396,0,27396,450.0,40.0,ML,DL,WEST1,0,50ml,46,2018-02-01
F0206,MUMBAI,2018,3,7,NO,135.0,283,37555,0,37555,450.0,40.0,ML,DL,WEST1,0,50ml,46,2018-03-01
F0206,MUMBAI,2018,4,7,NO,178.0,295,49005,0,49005,450.0,40.0,ML,DL,WEST,0,50ml,46,2018-04-01
F0206,MUMBAI,2018,5,7,NO,244.0,291,66682,0,66682,450.0,40.0,ML,DL,WEST,0,50ml,46,2018-05-01
F0206,MUMBAI,2018,6,7,NO,176.0,290,48291,0,48291,450.0,40.0,ML,DL,WEST,0,50ml,46,2018-06-01
F0206,MUMBAI,2018,7,7,NO,204.0,277,54427,0,54427,450.0,40.0,ML,DL,WEST,0,50ml,46,2018-07-01
F0206,MUMBAI,2018,8,7,NO,351.0,295,96203,0,96203,450.0,40.0,ML,DL,WEST,0,50ml,46,2018-08-01
F0206,MUMBAI,2018,9,7,NO,230.0,299,64873,0,64873,450.0,40.0,ML,DL,WEST,0,50ml,46,2018-09-01
F0206,MUMBAI,2018,10,7,NO,102.0,270,27102,0,27102,450.0,40.0,ML,DL,NORTH,0,50ml,46,2018-10-01
F0206,MUMBAI,2018,11,7,NO,7.0,266,1868,0,1868,450.0,40.0,ML,DL,WEST,0,50ml,46,2018-11-01
F0206,MUMBAI,2019,1,7,NO,202.0,262,53616,0,53616,450.0,40.0,ML,DL,West,0,50ml,46,2019-01-01
F0206,MUMBAI,2019,2,7,NO,101.0,287,28765,0,28765,450.0,40.0,ML,DL,WEST,0,50ml,46,2019-02-01
F0206,MUMBAI,2019,3,7,NO,58.0,291,16875,0,16875,450.0,40.0,ML,DL,WEST,0,50ml,46,2019-03-01
F0206,MUMBAI,2019,4,7,NO,78.0,287,23067,0,23067,470.833333333333,40.0,ML,DL,WEST,0,50ml,46,2019-04-01
F0206,MUMBAI,2019,5,7,NO,204.0,274,56776,0,56776,473.21428571428595,40.0,ML,DL,WEST,0,50ml,46,2019-05-01
F0206,MUMBAI,2019,6,7,NO,39.0,273,10455,0,10455,475.0,40.0,ML,DL,WEST,0,50ml,46,2019-06-01
F0206,MUMBAI,2019,7,7,NO,122.0,288,36709,0,36709,475.0,40.0,ML,DL,WEST,0,50ml,46,2019-07-01
F0206,MUMBAI,2019,8,7,NO,101.0,286,28639,0,28639,475.0,40.0,ML,DL,WEST,0,50ml,46,2019-08-01
F0206,MUMBAI,2019,9,7,NO,147.0,291,42478,0,42478,475.0,40.0,ML,DL,WEST,0,50ml,46,2019-09-01
F0206,MUMBAI,2019,10,7,NO,183.0,286,52051,0,52051,475.0,40.0,ML,DL,WEST,0,50ml,46,2019-10-01
F0206,MUMBAI,2019,11,7,NO,72.0,283,19920,0,19920,475.0,40.0,ML,DL,WEST,0,50ml,46,2019-11-01
F0206,MUMBAI,2019,12,7,NO,207.0,289,58097,0,58097,302.272727272727,40.0,ML,DL,WEST,0,50ml,46,2019-12-01
F0206,MUMBAI,2020,1,7,NO,85.0,301,24149,0,24149,475.0,40.0,ML,DL,WEST,0,50ml,46,2020-01-01
F0206,MUMBAI,2020,2,7,NO,69.0,298,19543,0,19543,369.44444444444395,40.0,ML,DL,WEST,0,50ml,46,2020-02-01
F0206,PATNA,2017,4,7,NO,61.0,258,15354,8,17590,405.0,40.0,ML,DL,EAST,0,50ml,46,2017-04-01
F0206,PATNA,2017,5,7,NO,23.0,244,5493,1,6312,403.5,40.0,ML,DL,EAST,0,50ml,46,2017-05-01
F0206,PATNA,2017,6,7,NO,274.0,300,76830,0,88354,450.0,40.0,ML,DL,EAST,0,50ml,46,2017-06-01
F0206,PATNA,2017,7,7,NO,16.0,283,4247,0,4247,450.0,40.0,ML,DL,EAST,0,50ml,46,2017-07-01
F0206,PATNA,2017,8,7,NO,82.0,266,20468,0,20468,450.0,40.0,ML,DL,EAST,0,50ml,46,2017-08-01
F0206,PATNA,2017,9,7,NO,144.0,265,35832,0,35832,450.0,40.0,ML,DL,EAST,0,50ml,46,2017-09-01
F0206,PATNA,2017,10,7,NO,37.0,256,8887,0,8887,450.0,40.0,ML,DL,EAST,0,50ml,46,2017-10-01
F0206,PATNA,2017,11,7,NO,89.0,271,22893,0,22893,450.0,40.0,ML,DL,EAST,0,50ml,46,2017-11-01
F0206,PATNA,2017,12,7,NO,26.0,259,6316,0,6316,405.0,40.0,ML,DL,EAST,0,50ml,46,2017-12-01
F0206,PATNA,2018,1,7,NO,67.0,294,18139,0,18139,450.0,40.0,ML,DL,EAST,0,50ml,46,2018-01-01
F0206,PATNA,2018,2,7,NO,18.0,287,5181,0,5181,450.0,40.0,ML,DL,EAST,0,50ml,46,2018-02-01
F0206,PATNA,2018,3,7,NO,69.0,304,20072,0,20072,450.0,40.0,ML,DL,EAST,0,50ml,46,2018-03-01
F0206,PATNA,2018,4,7,NO,83.0,290,21832,0,21832,450.0,40.0,ML,DL,EAST,0,50ml,46,2018-04-01
F0206,PATNA,2018,5,7,NO,13.0,294,3493,0,3493,450.0,40.0,ML,DL,EAST,0,50ml,46,2018-05-01
F0206,PATNA,2018,6,7,NO,101.0,272,26053,0,26053,450.0,40.0,ML,DL,EAST,0,50ml,46,2018-06-01
F0206,PATNA,2018,7,7,NO,121.0,298,32828,0,32828,450.0,40.0,ML,DL,EAST,0,50ml,46,2018-07-01
F0206,PATNA,2018,8,7,NO,33.0,307,9215,0,9215,450.0,40.0,ML,DL,EAST,0,50ml,46,2018-08-01
F0206,PATNA,2019,1,7,NO,74.0,303,21501,0,21501,450.0,40.0,ML,DL,EAST,0,50ml,46,2019-01-01
F0206,PATNA,2019,2,7,NO,31.0,307,9115,0,9115,450.0,40.0,ML,DL,EAST,0,50ml,46,2019-02-01
F0206,PATNA,2019,3,7,NO,45.0,317,13769,0,13769,475.0,40.0,ML,DL,EAST,0,50ml,46,2019-03-01
F0206,PATNA,2019,4,7,NO,49.0,317,15130,0,15130,475.0,40.0,ML,DL,EAST,0,50ml,46,2019-04-01
F0206,PATNA,2019,5,7,NO,24.0,324,7468,0,7468,475.0,40.0,ML,DL,EAST,0,50ml,46,2019-05-01
F0206,PATNA,2019,6,7,NO,72.0,320,22054,0,22054,475.0,40.0,ML,DL,EAST,0,50ml,46,2019-06-01
F0206,PATNA,2019,7,7,NO,12.0,314,3617,0,3617,475.0,40.0,ML,DL,EAST,0,50ml,46,2019-07-01
F0206,PATNA,2019,8,7,NO,30.0,310,8984,0,8984,475.0,40.0,ML,DL,EAST,0,50ml,46,2019-08-01
F0206,PATNA,2019,9,7,NO,3.0,324,933,0,933,475.0,40.0,ML,DL,EAST,0,50ml,46,2019-09-01
F0206,PATNA,2019,10,7,NO,12.0,324,3565,0,3565,475.0,40.0,ML,DL,East,0,50ml,46,2019-10-01
F0206,PATNA,2019,11,7,NO,27.0,317,7617,0,7617,475.0,40.0,ML,DL,East,0,50ml,46,2019-11-01
F0206,PATNA,2019,12,7,NO,54.0,319,15396,0,15396,475.0,40.0,ML,DL,East,0,50ml,46,2019-12-01
F0206,PATNA,2020,1,7,NO,18.0,303,4861,0,4861,475.0,40.0,ML,DL,EAST,0,50ml,46,2020-01-01
F0206,PATNA,2020,2,7,NO,45.0,324,12965,0,12965,475.0,40.0,ML,DL,EAST,0,50ml,46,2020-02-01
F0206,PUNE,2017,4,7,NO,71.0,257,17810,8,20096,405.0,40.0,ML,DL,WEST1,0,50ml,46,2017-04-01
F0206,PUNE,2017,5,7,NO,24.0,260,6251,0,7095,405.0,40.0,ML,DL,WEST1,0,50ml,46,2017-05-01
F0206,PUNE,2017,6,7,NO,375.0,300,110058,1,122684,450.0,40.0,ML,DL,WEST1,0,50ml,46,2017-06-01
F0206,PUNE,2017,7,7,NO,107.0,255,26983,0,26983,450.0,40.0,ML,DL,WEST1,0,50ml,46,2017-07-01
F0206,PUNE,2017,8,7,NO,159.0,270,41100,0,41100,450.0,40.0,ML,DL,WEST1,0,50ml,46,2017-08-01
F0206,PUNE,2017,9,7,NO,233.0,278,61788,0,61788,450.0,40.0,ML,DL,WEST1,0,50ml,46,2017-09-01
F0206,PUNE,2017,10,7,NO,366.0,275,92961,0,92961,446.4,40.0,ML,DL,WEST1,0,50ml,46,2017-10-01
F0206,PUNE,2017,11,7,NO,134.0,303,38451,0,38451,450.0,40.0,ML,DL,WEST1,0,50ml,46,2017-11-01
F0206,PUNE,2017,12,7,NO,152.0,298,43213,0,43213,450.0,40.0,ML,DL,WEST1,0,50ml,46,2017-12-01
F0206,PUNE,2018,1,7,NO,85.0,291,23418,0,23418,450.0,40.0,ML,DL,WEST1,0,50ml,46,2018-01-01
F0206,PUNE,2018,2,7,NO,172.0,286,51816,0,51816,450.0,40.0,ML,DL,WEST1,0,50ml,46,2018-02-01
F0206,PUNE,2018,3,7,NO,162.0,307,48522,0,48522,450.0,40.0,ML,DL,WEST1,0,50ml,46,2018-03-01
F0206,PUNE,2018,4,7,NO,25.0,298,6938,0,6938,450.0,40.0,ML,DL,WEST,0,50ml,46,2018-04-01
F0206,PUNE,2018,5,7,NO,279.0,295,77451,0,77451,450.0,40.0,ML,DL,WEST,0,50ml,46,2018-05-01
